,created_at,id,text
0,2020-10-14 20:55,1316482858266120192,"La Dirección Nacional del MAS-IPSP solicitó al Tribunal Supremo Electoral (TSE), con carácter de urgencia, información real y documentada que acredite la transparencia del proceso electoral que se llevará a cabo el domingo 18 de octubre próximo.

https://t.co/OyYxB3LuCF"
1,2020-10-14 20:31,1316476867713662981,Enviamos una nota al #TSE pidiendo que se presenten los documentos que acreditan la transparencia del  proceso electoral. El MAS-IPSP no cesará en exigir respeto al voto del pueblo boliviano. https://t.co/lV9GKdR3DV
2,2020-10-14 14:14,1316381884507619328,"El Movimiento Al Socialismo (MAS), como el partido político más grande de Bolivia, tiene su propio sistema de conteo de votos que funcionará el día de las elecciones y permitirá conocer con precisión los resultados casi de manera inmediata al conteo.

https://t.co/WKGnR2YnJS"
3,2020-10-14 13:44,1316374423461670914,"El candidato presidencial del MAS @LuchoXBolivia restablecerá el Ministerio de Culturas que suprimió el gobierno de facto. “Las culturas son el alma de nuestro Estado Plurinacional”, dijo Lucho Arce cuando se supo que el gobierno de Áñez lo eliminó.

https://t.co/Q0p94nXbBY"
4,2020-10-13 17:39,1316071010941177856,"MASivo cierre de Campaña en Sacaba, Cochabamba respaldando a nuestro binomio @LuchoXBolivia  y @LaramaDavid.  #VamosARecuperarLaDemocracia https://t.co/8k1Ippazz2"
5,2020-10-13 16:14,1316049568707076098,"El candidato presidencial del MAS-IPSP @LuchoXBolivia observó que, a cinco días de las elecciones generales, el presidente del TSE, Salvador Romero, no respondió sobre la transparencia del proceso electoral, en un informe oral brindado a Diputados.

https://t.co/YVfQu8y3E1"
6,2020-10-13 12:59,1316000644923371523,"El candidato a presidente de Bolivia por el MAS @LuchoXBolivia en las elecciones del próximo 18 de octubre, impulsa seis puntos para poner nuevamente en marcha la economía boliviana, como parte de un programa integral de gobierno con otras propuestas.

https://t.co/XpXvfM9jHF"
7,2020-10-12 16:55,1315697501266219016,"La vocera política del MAS, Marianela Paco, denunció que está en marcha un nuevo golpe en Bolivia por parte del TSE y la OEA, con el toque de queda anunciado y la custodia de las actas con militares y policías que participaron en el golpe del año pasado.

https://t.co/I3zkRPduOA"
8,2020-10-12 12:09,1315625698283974657,"El presidente de la Confederación Nacional de la Micro y Pequeña Empresa de Bolivia aseguró que sólo el 1% de ellos accede a los promocionados créditos del gobierno transitorio, con requisitos “inaccesibles” y solo apoyo a las empresas medianas y grandes.

https://t.co/xT25BpGJrD"
9,2020-10-11 23:00,1315426981736067073,"Organizaciones internacionales y personalidades de Canadá pidieron a ese gobierno que interceda ante la ONU, la OEA, la Acnudh y ante la CIDH por elecciones limpias en Bolivia, sin violencia y cuyos resultados sean respetados por el gobierno transitorio.

https://t.co/Elfr4lVa9C"
