,text,value
0,210,0.447213595499958
1,aniversario,0.447213595499958
2,celebramos,0.5773502691896257
3,cruz,0.447213595499958
4,felicidades,0.447213595499958
5,fundación,0.5773502691896257
6,pando,0.5773502691896257
7,santa,0.447213595499958
