,created_at,id,text
10,2020-10-13 22:04,1316137753088753664,"¡Santa Cruz está listo para el cierre de campaña! 

#PrimeroLaGente https://t.co/SrXIkwq2VW"
11,2020-10-13 19:19,1316096292846673920,"Faltan 5 días para hacer historia... ¡vamos por la victoria en primera vuelta! 

#PrimeroLaGente https://t.co/Dx1WIfyMBn"
12,2020-10-13 15:08,1316033197868711937,"¡Hagamos historia! 🙌

Acompáñame en vivo al gran cierre de campaña desde #SantaCruz, te espero a las 18:30 horas por mi página de Facebook. 

#PrimeroLaGente https://t.co/N3ylQo4Af5"
13,2020-10-13 00:43,1315815442624122881,"Estamos a 6 días... ¡vamos Bolivia! 
#PrimeroLaGente https://t.co/8Q4G5c5XoQ"
14,2020-10-12 22:05,1315775675408822272,Felicito a la @Pol_Boliviana por la resolución del caso del secuestro de la niña Samantha. Compartimos la felicidad de la madre y hacemos votos para que no vuelvan a suceder acontecimientos tan lamentables que muestran la vulnerabidad de las niñas y niños en Bolivia.
15,2020-10-12 13:38,1315647926010482689,"Este 18 de octubre tenemos una cita con la historia, con nuestro voto 🗳 podemos terminar con el fraude y la corrupción. 

Pido tu confianza para encabezar un gobierno que ponga primero a la gente. 

¡Vota por Comunidad Ciudadana! 

#PrimeroLaGente https://t.co/KGKuZu4d0s"
16,2020-10-11 18:44,1315362547789250561,"¡Faltan siete días! ¡Vamos Bolivia, sí se puede! 

#PrimeroLaGente https://t.co/90BksPKmyX"
17,2020-10-11 16:44,1315332409789882368,"Mi compromiso es sostener e impulsar la búsqueda de una sociedad como la que soñó Adela Zamudio; un país de justicia, donde la igualdad entre hombres y mujeres sea una realidad más allá de la retórica, las leyes incumplidas y la estadística forense. #DíaDeLaMujerBoliviana https://t.co/59r2FlDYxl"
18,2020-10-11 00:04,1315080912904679424,Faltan 8 días. #PrimeroLaGente https://t.co/XzkI8q29XM
19,2020-10-10 19:51,1315017133751848960,"Este 18 de octubre 🗳 detengamos  juntos al fraude y la corrupción. 

Una vez que le ganemos a la pandemia, pondremos en marcha el tratamiento gratuito contra el cáncer.
#PrimeroLaGente https://t.co/6q8HM2fTix"
20,2020-10-10 15:28,1314950944539447296,"El único pacto de impunidad es el de Arce con su jefe Evo Morales para evitar que se investiguen el fraude, la corrupción, el abuso de poder y las acusaciones que involucran a menores de edad. En nuestro gobierno los delitos de Evo Morales no quedarán sin castigo"
21,2020-10-10 13:00,1314913616731287555,"Mi homenaje a quienes recuperaron la democracia en 1982 y la defendieron durante los 14 años del MAS. Hoy enfrentamos el desafío de sostenerla frente al riesgo del retorno del autoritarismo y el abuso de poder, apoyado por la división y el sectarismo. #DefenderLaDemocracia https://t.co/MySU1IWSNp"
22,2020-10-09 22:38,1314696826658979842,"Me enorgullece comunicar que, hasta el momento, @ComunidadCBo es la única organización política que ha cumplido estrictamente con la paridad de género en sus listas de candidatos y candidatas a asambleistas. #bastadefraude #bastadecorrupción"
23,2020-10-09 22:26,1314693649683283968,"Faltan 9 días para derrotar al fraude y la corrupción.

¡Fuerza Bolivia! 
#PrimeroLaGente https://t.co/XuYzotgTSC"
24,2020-10-09 16:40,1314606619997679616,"Ayúdame a detener al fraude y la corrupción, construyamos juntos una Bolivia mejor, porque la gente está primero.  

¡Este 18 de octubre vota por Comunidad Ciudadana! 

#PrimeroLaGente https://t.co/gOqY1vO2M5"
25,2020-10-09 14:53,1314579755262529536,"La advertencia de @evoespueblo a los medios, es una amenaza intolerable.  Si Arce gana las elecciones Evo vuelve al poder y con él, la violencia, la corrupción y los abusos.  Con tu voto, no lo vamos a permitir porque con Comunidad Ciudadana, Evo sólo vuelve para rendir cuentas"
26,2020-10-09 00:03,1314355889479061504,"Faltan 10 días.

 ¡Vamos Bolivia! #PrimeroLaGente https://t.co/KGowQz4egz"
27,2020-10-08 22:39,1314334587489837058,"Falsear documentos sobre mi estado de salud es el colmo de la guerra sucia, vamos a proceder con la denuncia correspondiente. Están desesperados porque van a perder. 

¡Vamos por la victoria este 18 de octubre  🗳! 

 📸 Conferencia de prensa desde Santa Cruz. https://t.co/B66ad4nS5F"
28,2020-10-08 19:23,1314285257458421760,Para que la infame guerra sucia quede al descubierto https://t.co/yJB5Q40Itz
29,2020-10-08 18:06,1314266024603049985,"Andan muy nerviosos porque les vamos a ganar en primera vuelta. 

Este 18 de octubre 🗳 vamos a hacer historia: derrotaremos al MAS en las urnas y construiremos una Bolivia mejor, mucho mucho mejor.

#PrimeroLaGente https://t.co/YFDd39sPcS"
30,2020-10-08 15:06,1314220514035093504,"No hay posibilidad de acercamiento con el MAS porque ellos no creen en la democracia. El MAS ya nos ha demostrado en 14 años lo que es, NO veo razón alguna para un acercamiento. 

Repito #NeverInTheLife https://t.co/scJ3PzBiRI"
31,2020-10-08 14:20,1314209043842392070,"La desesperación por la derrota reactiva la guerra de mentiras y distorsiones. NO voy a hacer una alianza con el MAS ni con Morales que representan lo que vamos a desechar de Bolivia: corrupción, abuso y violencia; por eso le inicié un juicio para que pague por el fraude del 2019 https://t.co/v2BMBX7zxI"
32,2020-10-08 02:11,1314025557290635265,#EnVivo por @RedUnoBolivia 👉 https://t.co/A0Ko7A9oQt https://t.co/NRABY3cKXF
33,2020-10-07 18:18,1313906514793504768,"Si ellos ganan, Evo vuelve. Es hora de un cambio, la evidencia muestra que solo hay un candidato capaz de detenerlos. 

Pido tu voto para terminar con la crisis de salud, la económica y con la corrupción. 

Porque la gente está primero. #PrimeroLaGente https://t.co/hupJ0Lgukm"
34,2020-10-07 14:37,1313850902726537222,"Este 18 de octubre pido tu voto 🗳 para terminar con el fraude y la corrupción, construyamos juntos una Bolivia mejor👍. 

#PrimeroLaGente https://t.co/KDOMK2TNN0"
35,2020-10-06 17:38,1313534001244770304,"Señor @LuisFerCamachoV:

Como usted sabe, yo asistí a dos debates presidenciales, debidamente planificados, uno de los cuáles se realizó en Santa Cruz y el otro en La Paz, cumpliendo con mi vocación democrática.

Por esta razón, declino su invitación. Un abrazo. https://t.co/2I7YQm630R"
36,2020-10-06 14:47,1313491140587458562,"El 18 de octubre tenemos que elegir entre dos caminos; más despilfarro y corrupción o un gobierno abierto que ponga primero a la gente. 

Pido tu voto🙋🏻‍♂️ para construir unidos una Bolivia mejor, mucho mucho mejor. #PrimeroLaGente https://t.co/VjbGzMbfNr"
37,2020-10-05 22:08,1313239595308462083,"En Comunidad Ciudadana tenemos un plan para salvar y crear empleos:

👉Apoyo directo a los sectores productivos
👉Créditos accesibles a microempresas 
👉En los empleos públicos se valorará el mérito y no el carnet político. 

#PrimeroLaGente https://t.co/eNDlST3yD5"
38,2020-10-05 19:40,1313202351960858624,"#EnVivo conferencia de prensa, denunciamos hechos violento por parte del MAS en contra de @ComunidadCBo 👉 https://t.co/Drncr2S3rv https://t.co/rk4E5i7LGz"
39,2020-10-04 16:22,1312790263602053123,Exigimos a @LuchoXBolivia y a @evoespueblo que detengan la violencia contra la militancia de CC y respeten las reglas de la democracia. Las autoridades y la policía deben gantizar el ejercicio de los derechos políticos de cualquier organización que participa en esta campaña
40,2020-10-04 03:00,1312588310968250368,Mi solidaridad con las familias de Trinidad por los graves efectos climáticos que dejaron mas de 30 heridos y gran destrucción. Estamos con ustedes en este momento y siempre
41,2020-10-04 02:53,1312586588203945984,RT @GpedrazaM: Quedó demostrado que @carlosdmesag #MesaPresidente tiene las mejores propuestas para construir una Bolivia mejor. #MesaGanaD…
42,2020-10-04 02:16,1312577353202139136,"¡Este video sí tiene audio!

Nunca MÁS museos para la gloria de una persona, vamos por un sistema de salud digno. 
#MesaGanaDebate #MesaPresidente https://t.co/bsse07Y2em"
43,2020-10-04 01:59,1312573080129208320,"El próximo 18 de octubre decidirás tu voto y solo hay dos opciones: MÁS fraude y corrupción; o una candidatura con propuestas claras como las de @ComunidadCBo que pondrá #PrimeroALaGente.

Pido tu voto para construir una Bolivia mejor, mucho mejor.
#MesaPresidente #MesaGanaDebate https://t.co/xagA2zoXhD"
44,2020-10-04 01:45,1312569441943724033,"La lucha contra la corrupción es fundamental, nosotros proponemos:

✔️Un gobierno abierto
✔️Cámaras anticorrupción policial 

#MesaPresidente #MesaGanaDebate https://t.co/qkelA8Rx02"
45,2020-10-04 01:04,1312559098328735744,"Mientras @LuchoXBolivia tiene que responder por casos graves como el #fondoindígena, nosotros proponemos cero tolerancia a la corrupción. 

En nuestro gobierno vamos a transparentar todos los gastos. 

#MesaPresidente #MesaGanaDebate https://t.co/etcCprhQCJ"
46,2020-10-04 01:00,1312558176018083840,"Tú que estás viendo el debate:
 ¿crees que estamos bien económicamente? ¿Que tenemos un buen servicio de salud? 

Ese es el falso discurso del MAS y de @LuchoXBolivia. 

#MesaPresidente #MesaGanaDebate https://t.co/7Wog6stske"
47,2020-10-04 00:56,1312557134790488065,"Repito, #NeverInTheLife he estado en contra de los bonos, esos los vamos a mantener. 

#MesaPresidente #MesaGanaDebate https://t.co/TetnxXMoJG"
48,2020-10-04 00:52,1312556169987227648,"Nunca, jamás, he estado en contra de los bonos, esa es una mentira del MAS .

#MesaPresidente #MesaGanaDebate https://t.co/HHpFdRhXjO"
49,2020-10-04 00:48,1312555040494817282,"Las y los bolivianos no pueden vivir con 100 bolivianos como dijo @LuchoXBolivia, quien se atribuye un “milagro económico” que nunca existió. 

#MesaPresidente #MesaGanaDebate https://t.co/QgXvytnuv0"
50,2020-10-04 00:44,1312554149595222016,"En el tema del empleo necesitamos: créditos a micros, pequeños y medianos empresarios; inversión a sectores productivos; y los empleos públicos deben darse por mérito y no por carnet político. 
#MesaPresidente #MesaGanaDebate https://t.co/s8lE6XPRDC"
51,2020-10-03 23:54,1312541568826585088,"No, no voy a renunciar. Mi compromiso es construir un gobierno que recupere y cree nuevos empleos, que termine con la corrupción y que asegure servicios de salud de calidad. 
#MesaPresidente #MesaGanaDebate https://t.co/DYDB3zRcaF"
52,2020-10-03 23:52,1312540961516457990,"Después de 14 años de un mal gobierno, hemos heredado una triple crisis: la de salud, la económica y la corrupción. 

Vamos por un gobierno que dé soluciones y que ponga a la gente primero 
#MesaPresidente #MesaGanaDebate https://t.co/TnJ0vmf8ud"
53,2020-10-03 23:19,1312532867860185088,¡Listos! #MesaPresidente https://t.co/7eKb7Wv3ZF
54,2020-10-03 17:41,1312447664026312704,"¡Llegó la hora ⏰! ¡Nos vemos en el debate de la #FAMBolivia! 

Vamos a demostrar por qué somos la mejor opción para construir una Bolivia mucho mucho mejor. 
Los espero a las 19:30 horas por 👉 https://t.co/gLvya9DxuE https://t.co/Qot50V3amf"
55,2020-10-03 01:21,1312201010803208192,"El naranja va bien 👍 😎
#SantaCruz #PrimeroLaGente https://t.co/iYSWye9OAM"
56,2020-10-02 23:55,1312179530908356611,"Confío en el corazón de Santa Cruz, unidos le pondremos un alto al fraude y la corrupción. 

¡Volvamos a hacer historia!
#PrimeroLaGente https://t.co/rHBCxekItz"
57,2020-10-02 20:09,1312122564072796160,"#EnVivo desde Santa Cruz 👉 https://t.co/ijp42jdoo7 
#PrimeroLaGente https://t.co/4IYf2lqQZs"
58,2020-10-02 18:30,1312097686800289792,"Denuncio la agresión de grupos violentos del MAS, que atacaron a nuestros militantes en Villa Pagador, Cochabamba, resultando víctimas Flora Córdoba, Mariel Galindo, Nora Flores y Jhonny Cusipuma, este último está siendo operado ahora. https://t.co/0LcyGNqC0A"
59,2020-10-02 16:37,1312069216447668225,"Pido tu voto para terminar con el fraude y la corrupción, porque la gente está primero.

 #PrimeroLaGente https://t.co/v8gW1A4ByZ"
60,2020-10-02 01:12,1311836413038604288,Una vez que la vacuna del coronavirus esté lista llagará primero a los más necesitados. #PrimeroLaGente https://t.co/NMXX3d6M6x
61,2020-10-01 17:00,1311712635780554752,"¡Hablemos de propuestas! #PrimeroLaGente 

Tenemos un plan de 4 puntos para vencer a la pandemia 😷 👇, además pondremos en marcha el tratamiento gratuito contra el cáncer. https://t.co/cEe3HalSnR"
62,2020-10-01 00:11,1311458787165974529,"Estamos muy cerca 😎.  

¡Hagamos historia! Este 18 de octubre vota 🗳por Comunidad Ciudadana.  

#PrimeroLaGente https://t.co/OEymfrBLy0"
63,2020-09-30 19:54,1311394093818359808,"En aquella entrevista, Quino me regaló un pedacito de su amada Mafalda🙏. 

Se los comparto. https://t.co/wHnty8YODW"
64,2020-09-30 16:58,1311349789460541440,"Se nos ha ido Quino, que iluminó con lucidez nuestra adolescencia con su inmortal Mafalda, que desde el humor puso en evidencia la injusticia y la inequidad. Mi respeto y admiración al creador 

👉https://t.co/suvEnSGgu9 https://t.co/VoFNjd2vFG"
65,2020-09-30 12:39,1311284441046749186,"Mis sinceras condolencias por el fallecimiento de Marco Montero, jefe de prensa de red UNO, profesional íntegro y excepcional, y hombre de sólidos valores y principios, que tristemente se suma a las víctimas de la pandemia que nos asola. Paz para él."
66,2020-09-29 22:59,1311078175632433152,"#EnVivo conversamos con jóvenes que lastimosamente han perdido su empleo, les compartimos nuestra visión y propuesta 👉 https://t.co/ygds5QpUWC 
#PrimeroLaGente https://t.co/ORT9p8R5P9"
67,2020-09-29 18:55,1311016652817993729,"¡Con todo el corazón! ¡Vamos Bolivia! ¡Hagamos historia este 18 de octubre!
#PrimeroLaGente https://t.co/6n7c9msfFW"
68,2020-09-28 19:10,1310658190078599170,"#EntrevistaRedUno 

Evo Morales debe ser juzgado y condenado por el delito de fraude electoral. Soy el único candidato que ha presentado un juicio en su contra.

#PrimeroLaGente https://t.co/vcSmH6qo7h"
69,2020-09-28 16:30,1310617781151432704,"#EntrevistaRedUno 

¿Santa Cruz? 
-El corazón de Bolivia 
¿Always Ready? 
-El equipo del alma. 

#PrimeroLaGente https://t.co/CAr3O04gNz"
70,2020-09-28 15:14,1310598716949233665,"#EntrevistaRedUno 

¿Cuál es mi relación con Santa Cruz? 
#PrimeroLaGente https://t.co/HFFouTqpYC"
71,2020-09-28 13:07,1310566705505198080,"#EntrevistaRedUno 

@GpedrazaM y yo queremos ser presidente y vicepresidente porque tenemos el conocimiento exacto de cuáles son los tres grandes problemas de #Bolivia: una crisis de salud, desempleo y corrupción. 
#PrimeroLaGente https://t.co/O41eWS7TsN"
72,2020-09-28 02:39,1310408724251635712,@CPradoStrauss ¡Hermosa! Le mando un enorme abrazo. Gracias 💖
73,2020-09-28 01:40,1310393850083651584,"RT @GpedrazaM: @carlosdmesag Juntos aseguraremos la unidad y el desarrollo del país, rumbo a la victoria y a la unión de Oriente-Occidente…"
74,2020-09-28 01:30,1310391421514506240,"Me siento muy orgulloso de mi compañero @GpedrazaM, Santa Cruz tendrá a un vicepresidente con credenciales excepcionales en el próximo gobierno.

Pedimos tu voto para derrotar al MAS en las urnas. ¡Hagamos historia! #MesaYPedraza #PrimeroLaGente https://t.co/wACLaUEi8U"
75,2020-09-28 00:18,1310373339131674624,"#EnVivo por Uno Decide 2020 👉 https://t.co/1KD76GUoG6 
#MesaYPedraza #PrimeroLaGente https://t.co/qlHUvH66tJ"
76,2020-09-27 23:36,1310362668277039104,"RT @GpedrazaM: Tenemos las mejores propuestas en salud, conócelas 👇
Una vez que le ganemos a la pandemia, se pondrá en marcha el tratamient…"
77,2020-09-27 22:52,1310351663232954368,"En nuestro gobierno habrá cero tolerancia a la corrupción: 

✅Transparentaremos cada peso gastado en la lucha contra el coronavirus
✅Pondremos cámaras anticorrupción policial.

#MesaYPedraza 
#PrimeroLaGente https://t.co/lXaO81v0MC"
78,2020-09-27 22:33,1310346858678620160,"Conoce nuestro plan para salvar y crear nuevos empleos👇:

✅Apoyo directo a sectores productivos 
✅Créditos a microempresas
✅En empleos públicos se valorará el mérito y no el color político.
#MesaYPedraza #PrimeroLaGente https://t.co/Nz042sGBF6"
79,2020-09-27 22:19,1310343360578826241,"Tenemos un plan de 4 puntos para enfrentar a la pandemia: 

✅Más personal médico 
✅Equipamiento
✅Pruebas gratuitas
✅Cuando la vacuna esté lista, llegará primero a los más necesitados
#MesaYPedraza #PrimeroLaGente https://t.co/EYT3tgqjsM"
80,2020-09-27 22:00,1310338590824632321,"¡No se pueden perder la entrevista de hoy! Los esperamos a las 8pm por 👉 https://t.co/i4Z6K2Hn2V
@RedUnoBolivia 
#MesaYPedraza #PrimeroLaGente https://t.co/uPAnbMIXW3"
81,2020-09-27 15:42,1310243521908142082,"Bolivia nos necesita unidos contra el fraude y la corrupción, estamos muy cerca👍. #PrimeroLaGente https://t.co/0fSUst2EUu"
82,2020-09-26 15:47,1309882232505393152,"En rueda de prensa desde #SantaCruz señalamos que el MAS está abriendo el paraguas para la derrota que van a sufrir porque Comunidad Ciudadana le ganará en las urnas. 
#PrimeroLaGente https://t.co/VU6Oj6AS8m"
83,2020-09-25 20:57,1309597832559693831,"En @ComunidadCBo tenemos un plan de 4 puntos contra la pandemia: 
✅ Más personal médico 
✅ Equipamiento 
✅ Pruebas gratuitas 
✅ Cuando la vacuna esté lista nos encargaremos de que llegue primero a los más necesitados. 

#PrimeroLaGente https://t.co/r6gEAg4jRd"
84,2020-09-24 23:56,1309280560737640449,Después de ganarle a la pandemia pondremos en marcha el tratamiento gratuito contra el cáncer. #PrimeroLaGente https://t.co/M3M1mII3kz
85,2020-09-24 13:17,1309119757401182209,"¡Felicidades Pando! Mi compromiso con ustedes es el de un futuro mejor, mucho mucho mejor. https://t.co/cxhWj66drf"
86,2020-09-24 12:09,1309102561862004737,"El espíritu cruceño sigue creativo, positivo, con la sonrisa puesta y con la decisión de transformar Bolivia. 

¡Felicidades Santa Cruz! ustedes son referente fundamental del país y el espacio cosmopolita que une a todas y todos los bolivianos. https://t.co/TiJQJ1lNVx"
87,2020-09-24 01:05,1308935512540016640,"Tenemos un plan para salvar y crear nuevos empleos: 

1) Apoyo directo a sectores productivos 
2) Créditos accesibles a las microempresas 
3) En los empleos públicos vamos a valorar el mérito y no el color político. #PrimeroLaGente https://t.co/IUuOnu1pIi"
88,2020-09-23 17:49,1308825890361675779,"Para ganarle al #coronavirus necesitamos más personal médico, equipamiento y pruebas gratuitas. #PrimeroLaGente https://t.co/pnzMP28yO2"
89,2020-09-23 00:43,1308567520635478017,"Nosotros pondremos a la gente primero y no toleraremos la corrupción, por eso: 1) haremos público cada boliviano gastado en la lucha contra el coronavirus y 2) pondremos cámaras anticorrupción. #PrimeroLaGente https://t.co/KgMehqjwgK"
90,2020-09-22 18:56,1308480392417206272,"Una vez que la vacuna del coronavirus esté lista nos encargaremos de que llegue primero a los más necesitados. 
#PrimeroLaGente https://t.co/JpigbPNd0H"
91,2020-09-22 01:25,1308215773198823424,"Vamos por un gobierno que invite a la formalidad; el camino del palo con la informalidad no tiene sentido.
#PrimeroLaGente https://t.co/YqiiOMOMBo"
92,2020-09-21 23:40,1308189419011104768,"Tenemos que construir mayoría parlamentaria por el bien del país. 

#PrimeroLaGente https://t.co/kva3luuZzG"
93,2020-09-21 23:04,1308180220348960774,"Tenemos que recuperar, mantener y crear nuevos empleos; además, tenemos que reestructurar el sistema de salud. 
#PrimeroLaGente https://t.co/Hed3E3UD9J"
94,2020-09-21 18:43,1308114709703536641,"Yo tengo por costumbre cumplir la ley; veo a candidatos sin barbijos, haciendo concentraciones que están prohibidas por El @TSEBolivia, yo haré la campaña como debe ser. 

#PrimeroLaGente https://t.co/ckCHGW1yzE"
95,2020-09-21 18:08,1308105715958063105,"Luis Arce también debe responder por varias cosas, el Fondo Indígena por ejemplo. 

#PrimeroLaGente https://t.co/LCPEAcNoZ3"
96,2020-09-21 17:57,1308103162348404736,"El MAS NO volverá al poder, así que si Morales vuelve a #Bolivia será para rendir cuentas por sus actos. Soy el único candidato que le ha abierto un proceso judicial por el enorme fraude electoral de 2019.

#PrimeroLaGente https://t.co/bsIboJpGJm"
97,2020-09-21 17:47,1308100493491740672,"#EnEntrevista| Tenemos que resolver una triple crisis: la de salud, el desempleo y la corrupción. El votante es el que generará la unidad del voto a través del candidato. 
#PrimeroLaGente https://t.co/Jx7t54sKcQ"
98,2020-09-21 15:04,1308059440579477508,"En todos los momentos que se los llamó para ayudar y servir, las y los #médicos bolivianos estuvieron presentes. Durante la terrible pandemia que aún padecemos, su valor, generosidad y profesionalismo son los escudos que nos protegen.  Su día es nuestro día.  #FelizDiaDelMedico"
99,2020-09-21 02:05,1307863367672123393,Acompáñame por #FacebookLive 👉 https://t.co/NIRT0zbOuI  #PrimeroLaGente https://t.co/BfFjIXLyy8
100,2020-09-21 00:43,1307842796439642113,"Tenemos un plan contra la pandemia: 
1) Más personal médico 
2) Más equipamiento
 3) Pruebas gratuitas
 4) Cuando la vacuna esté lista llegará primero a los más necesitados.

Además, pondremos en marcha el tratamiento gratuito contra el cáncer.
 
#PrimeroLaGente https://t.co/5Fl9xTsqLv"
101,2020-09-20 22:08,1307803754868150274,"Acompáñame esta noche por @unitelbolivia, 22:00 horas. 

#PrimeroLaGente 👍 https://t.co/r9hiToVk6b"
102,2020-09-20 20:45,1307782873261338624,¡Llegó el momento! Derrotemos al MAS en las urnas. #PrimeroLaGente https://t.co/HeBTJwz8Yf
103,2020-09-19 21:37,1307433658844950529,"Reitero mi admiración y respeto profundo a la noble y valerosa ciudad de Oruro y a sus habitantes, a los que Bolivia les debe tanto, y pido firmemente que los políticos se abstengan de hacer afirmaciones que dañen la dignidad de las personas"
104,2020-09-19 02:41,1307147686722916353,#EnVivo con @soyfdelrincon 👉 https://t.co/opsbduqnnJ  #ConcluMesa #Conclusiones #CNN https://t.co/5VMFjTkuyQ
105,2020-09-18 23:23,1307097982022701058,"RT @EnPortadaBo: #Elecciones2020
Esta noche #EnPortada nos acompañará el candidato a presidente por @ComunidadCBo, @carlosdmesag  
Mira la…"
106,2020-09-18 21:46,1307073539762200581,"Hablemos de propuestas: en los empleos públicos se valorará el mérito y no el color político, ese es nuestro compromiso. 

#PrimeroLaGente https://t.co/aShBtrWKbl"
107,2020-09-18 18:56,1307030677532090368,"Comunidad Ciudadana plantea soluciones serias para Bolivia, los invito a conocer nuestro programa completo👇. 

Me dará mucho gusto leer sus opiniones. #PrimeroLaGente

https://t.co/Ck6pf66ogR"
108,2020-09-18 16:59,1307001382663327744,"¡Gracias #SantaCruz! 👋 Estoy seguro que unidos vamos a derrotar al MAS en las urnas. 

¡Vamos por el triunfo en primera vuelta! #PrimeroLaGente https://t.co/rEb3Njvj7o"
109,2020-09-18 15:27,1306978209146245120,"En conferencia de prensa desde #SantaCruz, reafirmamos que Comunidad Ciudadana derrotará al MAS con la ayuda del voto popular; será el votante 🗳 el que nos ayude a frenar de una vez por todas al fraude y la corrupción. #PrimeroLaGente https://t.co/6Xp0fVvybI"
