,created_at,polarity,text
0,2020-10-13 22:04,0.8,"En las buenas y en las malas, siempre con nuestra #Bolivia y nuestra selección. Triste por el resultado. Argentina obtuvo un triunfo merecido."
1,2020-10-13 20:29,0.4,"Pase de Chuma al mejor delantero que ha vestido la verde y ...GOOOL de #Bolivia. ¡Así se puede!
BO-BO-BO, LI-LI-LI, VIA-VIA-VIA. Fuerza mi Bolivia."
2,2020-10-13 14:41,1.4,"En La Paz, #Bolivia, hace casi 50 años el mejor jugador del Siglo XX, Pelé, marcó un gol inolvidable. 
Hoy juega aquí #Messi, el mejor jugador del Siglo XXI. Privilegio recibirlo y será un orgullo derrotarlo. 
¡Fuerza #Bolivia! https://t.co/LoqyWmzuzd"
3,2020-10-13 00:35,0.0,"RT @tutoquiroga: Mi mensaje a #Bolivia en Facebook:
https://t.co/GUlDdWCD84"
4,2020-10-13 00:35,0.0,"RT @tutoquiroga: Mi mensaje a #Bolivia, camino a las elecciones del 18 de octubre:
https://t.co/U3Z4OpXhZU https://t.co/pSix9By5UC"
5,2020-10-11 20:00,0.0,"Mi mensaje a #Bolivia en Facebook:
https://t.co/GUlDdWCD84"
6,2020-10-11 19:58,0.0,"Vídeo de mi mensaje a #Bolivia, rumbo a las elecciones del 18 de octubre:
https://t.co/SICkvwVfUY"
7,2020-10-11 19:54,0.0,"Mi mensaje a #Bolivia, camino a las elecciones del 18 de octubre:
https://t.co/U3Z4OpXhZU https://t.co/pSix9By5UC"
8,2020-10-11 11:20,0.7068181818181818,"Gracias a todos en El Alto y La Paz, por el cariño y el apoyo ayer en la caravana telaraña. Cómo dice nuestra canción icónica: ¡Viva mi Patria Bolivia! https://t.co/zRBKezWoB6"
9,2020-10-10 13:22,0.02500000000000001,"Un día como hoy, recuperamos la democracia, después enfrentamos una profunda crisis económica. 38 años después, nuestro desafío es salvar la economía y reparar la democracia, después de 14 oscuros años autoritarios. La tarea será titánica, unidos ...lo haremos. https://t.co/Yda2VmzqHu"
10,2020-10-10 11:28,0.0,"Luis Arce anuncia que intentará repetir el fraude, del año pasado, de su jefe Evo; y en un acto inverosímil de gimnasia, se ""botará a patadas"" a sí mismo, volviendo a escapar a México, como lo hizo 6 de diciembre pasado. https://t.co/hOZEAWHRvP"
11,2020-10-09 16:20,0.0,"Vergüenza internacional que @lopezobrador_, quien denunciaba fraudes en #Mexico (país sin reeleción), hubiese cometido injerencia, para hacer fraude, buscando una tercera reeleción para el defensor de la coca en #Bolivia.
#CobardeMatoncito

https://t.co/xHoFt9TkS0"
12,2020-10-09 15:59,-0.225,"Afuera el Che es mito. Para #Bolivia fue un invasor extranjero. Evo deshonró a nuestros militares, obligándolos a corear slogan cubano. 
Lucharemos hasta que #CUBALIBRE pase de ser un pedido etílico, a un clamor que nazca del alma, sacuda el corazón y reverbere en toda AmerLat. https://t.co/Wu5xriCUjm"
13,2020-10-09 02:36,0.25,"Evo Morales no será Presidente de #Bolivia nunca más, pero sigue dirigiendo cocaleros del Trópico-Cbba, con su lugarteniente Andro-Narquito. Ellos dos son responsables de las vidas de tres policías secuestrados. O los devuelven con vida e ilesos, o deberán pagar las consecuencias https://t.co/2vZinsMl5T"
14,2020-10-08 17:34,0.0,"Profunda entrevista con @CFValverde, agudo analista de nuestra realidad. Podemos discrepar, pero saludamos su consecuencia periodística y compromiso con la verdad a través de investigaciones documentadas. Aquí nuestra plática: 
https://t.co/YwmDy0jgJ9"
15,2020-10-08 13:37,0.3,"Mesa anuncia acuerdo, otra vez, con Evo Morales. Tu voto ""útil"" beneficiará al tirano prófugo, depravado y fraudulento.
Conmigo: Evo y su cuadrilla responderán ante la justicia boliviana e internacional; nada con Evo, todo por #Bolivia.

Carlos Mesa: rectifique o ratifique. https://t.co/uvseDnnSPs"
16,2020-10-08 13:12,0.8,"En Radio Panamericana conversamos sobre gran impulso que nos dieron los debates. Vamos a votar con ganas, con fuerza y convicción. Votemos por la única propuesta que salva la economía y la democracia de nuestra #Bolivia. 
#BatacazoTuto https://t.co/HTNsWEHRYA"
17,2020-10-08 11:40,0.0,"RT @tutoquiroga: .@LuchoXBolivia, el cajero del desfalco, despilfarró $us 50.000 millones del gas, quemó reservas del BCB y ahora se devela…"
18,2020-10-08 11:39,0.0,RT @tutoquiroga: Democracia es debate. Cumplí con #Bolivia mostrando propuestas y respuestas para salvar la economía y recuperar democracia…
19,2020-10-07 20:22,0.13636363636363635,Entrando en vivo ahora con @CFValverde en Santa Cruz.
20,2020-10-07 20:17,0.0,"RT @noticiasfides: #ANF El candidato a la presidencia por Libre21, @tutoquiroga, se dirige a Eva Copa. ""Eva, es hora de escoger: tu futuro…"
21,2020-10-07 18:15,0.65,".@EvaCopa_Bol: ¿Por qué como líder joven, Alteña, sin denuncias personales, estás removiendo al Procurador que demuestra la corrupción de @LuchoXBolivia?
Eva, es hora de escoger: tu futuro o encubrir al cajero del desfalco. No te equivoques, si eres honesta, no protejas ladrones. https://t.co/RcTNBTX9g1"
22,2020-10-07 15:35,0.0,"El fraude electoral en #Bolivia fue orquestado con injerencia mexicana; Quintana y Arce se refugiaron en esa embajada. En diciembre @LuchoXBolivia escapó a #Mexico. Después del 18-Oct, el cajero cobarde y fraudulento, volverá a escapar.
https://t.co/D7dF9wq2c0"
23,2020-10-07 15:29,-0.5,".@LuchoXBolivia, el cajero del desfalco, despilfarró $us 50.000 millones del gas, quemó reservas del BCB y ahora se devela que se apropió personalmente de recursos públicos, de los indígenas. 
@LaramaDavid ¿No te da vergüenza acompañar a este corrupto?
https://t.co/rLMoyH5eA1"
24,2020-10-07 13:28,0.5,"Democracia es debate. Cumplí con #Bolivia mostrando propuestas y respuestas para salvar la economía y recuperar democracia. Un triunvirato de candidatos se ausentó o titubeó, ahora pretenden buscar más debates, digan cuándo y dónde, pero ya no engañen ni jueguen con la gente. https://t.co/F9AHL0uTsC"
25,2020-10-07 12:20,0.05000000000000001,"En @Opinion_Bolivia conversamos sobre debates presidenciales. Quedó claro que tenemos la única propuesta que salva la economia de la crisis, preserva empleos, asegura estabilidad y recupera democracia.
https://t.co/HJX0tWxH5I"
26,2020-10-07 02:47,0.14285714285714285,...derecho HUMANO.... disculpas
27,2020-10-07 02:25,0.4857142857142857,"En @LosTiemposBol explicamos como sentamos a Evo Morales en banquillo de acusados de la Corte de San José, de la OEA, porque la reelección no es derecho himano. Cómo también nuestro plan económico y democrático
https://t.co/MC8v0jS06y"
28,2020-10-07 02:12,0.0,"Analizamos los debates presidenciales del fin de semana con @JimenaAnteloT y @PepePomacusi en ""Fama, Poder y Ganas"". 
https://t.co/gdxcQdn6ta"
29,2020-10-06 21:44,0.22857142857142856,"Después de años de trabajo, sentamos a Morales en @CorteIDH, por violar Constitución y desconocer #BoliviaDijoNO del #21F. Corte dictaminará que reeleción NO es ""derecho humano"" y Evo quedará inhabilitado de por vida. Tiranía nunca más, libertad siempre. Gracias @LuisAngelVasqu https://t.co/3G8sbSSXbZ"
30,2020-10-06 13:57,0.0,"RT @SoyWendyAndrea: Gracias, @tutoquiroga. El único que agradeció a los mandiles blancos en la lucha por la democracia. https://t.co/IPHrYH…"
