text,created_at
"https://www.facebook.com/watch/?v=1569619213216195&extid=I3tZGEMHomQmBcFW
Nuestro candidato "" TUTO QUIROGA """,2020-09-21
CONFERENCIA DE PRENSA TUTO QUIROGA,2020-10-08
"CONFERENCIA DE PRENSA TUTO QUIROGA
",2020-10-08
