,created_at,polarity,text
0,2020-09-19,0.5,"Con mi hermano @LaramaDavid visitamos a nuestras queridas hermanas y hermanos comerciantes de las poderosas ""mañaneras"" de la ciudad de #LaPaz. Gracias a su apoyo y ejemplo de trabajo #VamosASalirAdelante"
1,2020-09-19,0.25,"Hoy visitamos el Mercado “Las mañaneras” y nos llenamos de la energía de nuestro pueblo.
#vamosasaliradelante"
2,2020-09-19,0.0,"¡El Alto de Pie!

#VamosASalirAdelante
#VamosARecuperarLaDemocracia"
3,2020-09-20,0.175,"Nos encontramos reunidos desde temprano con jóvenes representantes de la Confederación de Estudiantes en Formación de Maestros de #Bolivia y de la FUL UPEA, dialogando sobre la crisis educativa que estamos viviendo y trabajando colectivamente propuestas. #VamosASalirAdelante"
4,2020-09-20,0.13636363636363635,"Esta noche estaremos conversando con nuestro hermano Andrónico Rodríguez y toda la juventud. Las y los esperemos desde las 19:00 hrs. #VamosASalirAdelante

Síguenos en vivo por:
https://www.facebook.com/LuchoXBolivia/"
5,2020-09-20,0.30000000000000004,"Con nuestro hermano David Choquehuanca, convocamos a toda la juventud en su conjunto a estar presentes en el Gran Lanzamiento de nuestra Política de Juventudes.
.
Con el apoyo y aporte de la juventud reconstruiremos nuestra Patria, solo al lado de las y los jóvenes
.
#VamosASalirAdelante."
6,2020-09-21,0.08333333333333334,Desayunamos con @LaramaDavid y nuestros compañeros lustrabotas de la ciudad de #ElAlto. Desde temprano trabajan en las calles y de seguir la crisis económica y social serán los más afectados. No queremos hambre para #Bolivia. #VamosASalirAdelante
7,2020-09-21,0.8,"El 18 de octubre nuestra juventud tiene una gran responsabilidad. Tu voto definirá el futuro de nuestra Patria.
#VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #bolivia #elecciones2020 #juventud #jovenes #jovenesciudadanos #dosmodelos #futuro #elegir #elegirtufuturo"
8,2020-09-21,0.3466666666666667,"¡Gracias juventud!
Muchas gracias mis hermanas y hermanos jóvenes. En sus manos está devolver a #Bolivia la estabilidad económica y social. Nuestro gobierno será de los jóvenes. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #juventud #primavera #democracia #futuro #bolivia #elecciones2020"
9,2020-09-21,0.3,"¡Los jóvenes son la reserva moral de #Bolivia!

Es tiempo que la juventud participe y cumpla su rol histórico en la recuperación de la patria. Con ustedes, demostraremos que sabemos y podemos gobernar. En octubre volveremos a sonreír mis hermanas y hermanos. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #davidchoquehuanca #juventud #bolivia #futuro #democracia #elecciones2020"
