text,created_at
"¿Y esto es el 1%?

En Potosí llenamos las calles con el 1% de la gente 😂.

Le tumbamos la mentira, una vez más, a quienes han intentado manipular nuestro voto durante años. Esa vieja clase política y sus cómplices, nunca más direccionarán nuestro futuro con encuestas truchas.

¡Gracias al pueblo valiente y guerrero de Potosí por su apoyo, gracias por comprometerse con el país y la democracia!

Los bolivianos nos merecemos una mejor Bolivia, una Bolivia sin mentiras y sin malas mañas. Tienen mi palabra de trabajar hasta el cansancio para lograrlo.

¡Nada nos detiene! ¡Nadie nos para!

#CreoEnPotosí #CreoEnVos #TuVozAlPoder",30/9/2020
"LA MANIPULACIÓN DE LAS ENCUESTAS

El fraude que monto el MAS es complejo y abarca muchas cosas: manipulación informativa, alteración de actas físicas, voto obligado, inscripciones irregulares de votantes en el extranjero, encuestas reguladas, entre otras.

Peleamos mucho para que se investiguen y corrijan todas esas irregularidades, pero el pactismo y los intereses de la clase política ganaron esa batalla y no se hizo nada en contra de esa cultura fraudulenta instalada por el MAS.

Es más, empezaron a usar las encuestas reguladas, que fueron parte del montaje del fraude masista, para el beneficio de la vieja política. Hoy, hay partidos y candidatos que en lugar de buscar la persuasión del votante, apelan a sus vínculos con empresas encuestadoras y medios para direccionar e imponer tendencias en el voto.

Las encuestas públicas son una herramienta poderosa, porque pueden llegar a alterar la percepción de la realidad. Una encuesta manipulada es una mentira que lastima la democracia.

Las encuestas no deberían estar restringidas, pero sí, quienes las alteren deberían ser sancionados.

Que no te manipulen, que no te mientan. Cuando veas los números en la pantalla de algunos medios de comunicación, recuerda que la decisión, el poder del voto y por ende, el destino de Bolivia, está en tus manos y no en los negociados y los intereses privados que usan el juego de las encuestas para direccionar el voto.

Hay un tema de fondo en esta elección: tenemos que votar por una opción que sea capaz de reconstruir la democracia. El MAS y sus métodos autoritarios siguen estando incrustado en muchas instituciones públicas y lo van a seguir estando después del 18 de octubre. Por eso, tu elección tiene que estar orientada a respaldar al equipo de personas que puedan hacerle frente a esa realidad.",30/9/2020
"¡Celebramos el Día Nacional del Árbol trabajando!

Hoy nuestro equipo de Santa Cruz entregó 7000 plantines a los candidatos de distintos municipios y distritos para que puedan hacerle honor a esta fecha especial plantando nuevos árboles.

¡Es con hechos!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-01
"¡La Paz CREE!

Gracias a esa gente de La Paz que hoy nos recibió con tanto cariño.

Estas son nuestras encuestas, las de la gente en las calles.

¡Gracias La Paz! ¡Unidos vamos a cambiar Bolivia!

#CreoEnLaPaz #CreoEnVos #TuVozAlPoder",2020-10-01
"Nací y crecí viendo triunfar el modelo económico cruceño.

Te pido tu apoyo para llevar este modelo exitoso al resto del país.

No vamos a salir de esta crisis prestándonos más plata sino produciendo más. Sé cómo hacerlo, por eso te pido que me prestes tu voto, que en 5 años te devolveré una Bolivia productiva, una Bolivia con empleo.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-01
"Venimos a hacer historia de la mano de la gente, de la mano del pueblo.

Se acabó el tiempo de la vieja política, se acabó el tiempo de las malas mañas, se acabó el tiempo de los negociados.

Me siento honrado de haber terminado nuestra caravana en la Plaza Abaroa, este lugar nos recuerda la valentía de un hombre que dió la vida por nuestro mar y nuestra patria, no como los mesitas y masistas que jugaron con los sueños de nuestro pueblo y se gastaron nuestra plata por perseguir sus propios intereses.

No renunciaremos a ese sueño jamás, a nuestro Litoral lo llevamos en la sangre y el corazón.

¡Gracias La Paz!

¡Unidos construiremos una nueva Bolivia!

#CreoEnLaPaz #CreoEnVos",2020-10-01
Salimos a las calles a preguntarle a la gente qué opina de nuestra propuesta de universalizar las facturas. Esto fue lo que nos dijeron. #CreoEnMiGente #CreoEnVos#TuVozAlPoder,2020-10-01
"¡El sector gremial #cree ! Agradezco al sector gremial por apoyar este proyecto, por creer en el cambio y confiar que llevaremos su voz al poder de la mano de Clotilde Padilla. Tienen mi compromiso: unidos crearemos una nueva Bolivia, una Bolivia de oportunidades, una Bolivia con empleo, una Bolivia unida. ¡Gracias por confiar en mí! #CreoEnMiGente#CreoEnVos #TuVozAlPoder",2020-10-02
"Sí, me tiré al piso para que la gente pueda sacarse fotos conmigo. Sí, me ensucie la polera, después salí barcino en las fotos pero, ¿Saben qué? Este soy yo. Este es el de gorrita que se sigue emocionando cuando alguien le pide foto, este es el Luis Fernando que se alegra de ver el entusiasmo en los ojos de la gente cuando se acerca a mi y se encuentran con una persona normal, una persona como cualquier otra. Sé que muchos quisieran que pose más, que sea más ""políticamente correcto"" pero no puedo porque este que se tira al piso para una selfie, soy yo. ¡Buen sábado para todos!",2020-10-02
"Señores, antes del debate tengo que decirles que: ¡VAMOS A CAMBIAR ESTE PAÍS!. Gracias a toda esa gente que sale a las calles a darnos su apoyo, gracias por creer en el cambio, gracias por llenarnos de entusiasmo, gracias por tenernos fe. Así llegamos al debate, caminando, con la gente. #CreoEnMiGente#CreoEnVos #TuVozAlPoder",2020-10-03
¡Se acabó la tiranía de las encuestas! Gracias a toda esa gente que sale a las calles a demostrarle al país que llegó la hora del cambio. ¡Gracias por comprometerse con Bolivia! ¡Gracias por creer! #CreoEnMiGente#CreoEnVos #TuVozAlPoder,2020-10-04
