text,created_at
Nuestro binomio Lucho Arce y David Choquehuanca se reúne con Organizaciones campesinas indígena originarias del departamento de Pando.,2020-10-07
"Carta al candidato a presidente de Estados Unidos, U.S. Senator Bernie Sanders, conmovidos por su preocupación ante la falta de responsabilidad y transparencia de la Organización de los Estados Americanos (OEA) y el rol que desempeñó en las elecciones nacionales de Bolivia en octubre de 2019.",2020-10-07
"El Blog de las Américas publicó detalles sobre las operaciones de una firma de relaciones públicas estadounidense llamada CLS Strategies, que realizó en forma digital campañas de desinformación en América Latina y maniobras de interferencia electoral.",2020-10-08
Carta de nuestro candidato a la presidencia Lucho Arce al pueblo boliviano.,2020-10-08
"La Organización de las Naciones Unidas (ONU), la Unión Europea (UE) y la Iglesia Católica difundieron un documento que firmaron en conjunto y que titularon “Por unas elecciones en paz”, donde hicieron un llamado para el cese de los actos violentos que grupos irregulares perpetran en el marco de la campaña política para las elecciones del próximo 18 de octubre en Bolivia, comicios que significarán la vuelta de un gobierno votado por el pueblo.",2020-10-08
"El Grupo de Puebla confirma la participación de una delegación de facilitación democrática que acompañará las próximas elecciones de Bolivia, el 18 de octubre.",2020-10-08
Caranavi recibe a nuestro candidato a la presidencia Lucho Arce ✊🏽,2020-10-08
"Somos Yungas ✊🏽
#SomosMAS",2020-10-08
"La victoria será del Pueblo ✊🏽
#SomosCaranavi 
#SomosYungas
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-08
"Nuestro candidato Lucho Arce llega a Palos Blancos ✊🏽
#SomosYungas
#SomosMAS
#VamosASalirAdelante",2020-10-08
"Palos Blancos recibe a Lucho Arce con una gran concentración✊🏽
Valorable el esfuerzo de nuestras hermanas y hermanos de Sud Yungas y nuestro candidato presidencial que cumple una agenda con poco descanso. #FuerzaLucho #VamosARecuperarLaDemocracia",2020-10-08
"Lucho Arce, candidato a presidente por el Movimiento Al Socialismo (MAS), presentó el eje educativo de su plan de gobierno, con miras a las elecciones del 18 de octubre. La educación se ha visto profundamente afectada por la cuarentena y las medidas erráticas del gobierno transitorio.",2020-10-09
"Lucho Arce alertó a la ONU sobre riesgos que enfrenta la recuperación de la democracia en Bolivia y reiteró el llamado de apoyo y observación activa durante la campaña electoral, la jornada del 18 de octubre y los días posteriores a la elección.",2020-10-09
"Tractorazo en San Julián ✊🏽
La mejor caravana que verás hoy 🎶🚜🇪🇪",2020-10-09
"Nuestro candidato Lucho Arce llega a Coroico ✊🏽
#SomosYungas
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-09
Coroico proclama a nuestro candidato a la presidencia Lucho Arce ✊🏽,2020-10-09
Lucho Arce se dirige a Coroico ✊🏽,2020-10-09
"En la Isla Peñón Blanco ✊🏽
Nuestro candidato a la vicepresidencia David Choquehuanca en el lago sagrado. 
#SomosCultura
#SomosIdentidad
#LagoTiticaca 
#VamosARecuperarLaDemocracia",2020-10-09
Hoy #Bolivia necesita un nuevo despegue económico. ¡Lucho Arce está listo para lograrlo una vez más! #VamosASalirAdelante,2020-10-09
"🎶Que lindo se ve Coroico, bajando del Sacramento 🌴🥁 ✊🏽
#SomosCoroico
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-09
Irupana presenta a Lucho Arce como candidato presidencial del Pueblo ✊🏽,2020-10-09
"Somos Yungas, Somos MAS ✊🏽",2020-10-09
"Somos Bolivia ✊🏿✊🏾✊🏽
#SomosYungas
#SomosMillones
#SomosMAS",2020-10-09
Nuestro candidato a la vicepresidencia David Choquehuanca en #Bolivisión ✊🏽,2020-10-09
"Yo Lucho por Bolivia ✊🏽
#RecuperamosLaDemocracia
#VamosASalirAdelante",2020-10-10
"Nuestro candidato Lucho Arce en el Mercado Lanza de la ciudad de #LaPaz ✊🏽
#VamosARecuperarLaDemocracia",2020-10-10
"El relanzamiento del Centro Internacional de la Quinua (CIQ), que nació en julio de 2016 con el impulso de siete países (Argentina, Bolivia, Colombia, Chile, Ecuador, Perú y Venezuela), con sede en Oruro, será una de las tareas del MAS-IPSP en el próximo gobierno, tras las elecciones del 18 de octubre, afirmó el candidato a la vicepresidencia por ese partido, David Choquehuanca.",2020-10-10
"Nuestro candidato Lucho Arce buen jugador de básquet 🏀 ✊🏽
El deporte es fundamental para la salud del ser humano.",2020-10-10
Nuestro candidato a vicepresidente David Choquehuanca en el municipio de Sacaca ✊🏽,2020-10-10
"El candidato presidencial del Movimiento Al Socialismo-Instrumento Político por la Soberanía de los Pueblos (MAS-IPSP), Lucho Arce, anunció hoy en el mercado de Lanza que el próximo lunes (12/10) presentará una querella penal ante la Fiscalía Departamental de La Paz contra quienes lo acusaron de corrupción sin pruebas, implicando incluso a su familia, como parte de una estrategia “mezquina y vil” de la derecha ante la falta de propuestas electorales.",2020-10-10
"Respaldo contundente de Sacaca en Potosí ✊🏽
#SomosMillones
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-11
"El candidato a presidente de Bolivia en las elecciones del próximo 18 de octubre por el MAS-IPSP, Lucho Arce, y el presidente de Argentina, Alberto Fernández, acordaron la provisión de la vacuna contra el coronavirus para el pueblo boliviano.",2020-10-11
Estamos #envivo desde la Feria 16 de Julio junto a nuestro candidato Lucho Arce ✊🏽,2020-10-11
Nuestro candidato Lucho Arce comparte con nuestras hermanas que venden chicharrón en la feria 16 de Julio.,2020-10-11
Lucho Arce comparte con nuestras hermanas en la Feria 16 de julio.,2020-10-11
Nuestro candidato Lucho Arce en la valerosa ciudad de El Alto ✊🏽,2020-10-11
"Jallalla Hermanas ✊🏽
En el Día de la Mujer Boliviana, destacamos el rol de las warmis en la lucha por la recuperación de la democracia y de la Patria.",2020-10-11
"Gran Caminata bajo la lluvia en Callapa ✊🏽
#SomosMillones
#SomosMAS",2020-10-11
Gran concentración en Callapa recibe a nuestro candidato Lucho Arce ✊🏽,2020-10-11
"Hermanxs de la colectividad boliviana en Villa Celina (Buenos Aires), realizan cierre de campaña en apoyo al Movimiento Al Socialismo. ✊🏽",2020-10-11
"La localidad de Santa Fe de Yapacaní expresa su respaldo 🇪🇪 ✊🏽
Gran concentración de nuestras hermanas y hermanos recibieron a David Choquehuanca, nuestro candidato a la vicepresidencia.
#SomosSantaCruz
#SomosMillones
#SomosMAS",2020-10-11
"Somos Santa Cruz ✊🏽🇪🇪
Enorme respaldo del municipio de San Carlos. El próximo domingo recuperaremos la Democracia. 
#SomosMillones
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-11
"Personalidades de Canadá y organizaciones internacionales pidieron al gobierno de ese país interceda ante la  Organización de las Naciones Unidas (ONU), la Organización de Estados Americanos (OEA), la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos (Acnudh) y ante la Comisión Interamericana de Derechos Humanos (CIDH) para que en Bolivia se lleven a cabo elecciones limpias, sin violencia y cuyos resultados sean respetados por la administración transitoria de la presidenta Jeanine Áñez.",2020-10-11
"El presidente de la Confederación Nacional de la Micro y Pequeña Empresa (Conamype), Agustín Mamani, aseguró que sólo el 1% de las empresas de su sector accede a los muy promocionados créditos oficiales, porque los requisitos son “inaccesibles” y denuncia que al gobierno sólo le interesa apoyar a las empresas medianas y grandes.",2020-10-12
Denunciamos la detención de una de nuestras candidatas en Santa Cruz.,2020-10-12
"Estamos en vivo desde Caracollo ✊🏽
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-12
"Estamos en la grandiosa ciudad de Oruro ✊🏽
#EncuentroCultural
#DíaDeLaDescolonización",2020-10-12
Encuentro Cultural en Oruro ✊🏽,2020-10-12
"La vocera política del Movimiento Al Socialismo (MAS), Marianela Paco, denunció este lunes (12/10) ante la comunidad internacional y el pueblo boliviano que está en curso un segundo golpe a la democracia por la ausencia total de transparencia en el conteo rápido de votos del Tribunal Supremo Electoral (TSE), el retorno de los veedores de la OEA, la declaratoria de toque de queda por seis días y la custodia de las actas por parte de militares y policías que participaron en golpe del año pasado.",2020-10-12
"🎶 A someternos, nunca más ✊🏽
#DíaDeLaDescolonización
#SomosMillones 
#VamosARecuperarLaDemocracia",2020-10-12
"🎶Desde Posokoni, Lucho y David ✊🏽
Nuestros hermanos de Huanuni cantan cóndorcito dedicado a nuestro binomio.
#SomosCultura
#SomosIdentidad
#SomosBolivia 
#SomosMAS",2020-10-12
"Estamos en la Caminata de Challapata que acompaña a nuestro Binomio ✊🏽
#SomosMillones
#SomosMAS",2020-10-12
Nuestro binomio participa de una mesa en ofrenda a la Pachamama ✋🏽🤚🏽,2020-10-12
Masiva concentración en Challapata para proclamar a nuestro binomio ✊🏽🇪🇪,2020-10-12
"Venimos de la misma raíz ✊🏽
#SomosPueblo
#SomosMAS
#VamosASalirAdelante",2020-10-13
"Buenos días hermanxs ✊🏽
Sigamos trabajando fuerte y de manera militante en la campaña, para consolidar nuestra victoria el próximo 18 de octubre.
#VamosARecuperarLaDemocracia
#VamosASalirAdelante
#SomosMillones
#SomosMAS",2020-10-13
"Entre la crisis mundial por la pandemia y la crisis local, producto de la pésima gestión del gobierno transitorio, la sociedad boliviana necesita una intervención urgente de buenas políticas públicas. Lucho Arce, candidato a Presidente por el Movimiento Al Socialismo, impulsa estos seis puntos como parte del programa con el que se pondrá nuevamente en marcha la economía boliviana.",2020-10-13
"Estamos en Cochabamba ✊🏽
#EstadioDeSacaba #SomosMillones #SomosMAS",2020-10-13
Lucho Arce en el cierre de campaña en Cochabamba ✊🏽,2020-10-13
"El candidato presidencial del MAS-IPSP, Lucho Arce, observó que, cinco días de las elecciones generales, el presidente del Tribunal Supremo Electoral (TSE), Salvador Romero, no respondió sobre la transparencia del proceso electoral, en un informe oral brindado a la Comisión de Constitución de la Cámara de Diputados.",2020-10-13
"Somos Cultura, Somos Bolivia ✊🏽
#SomosMillones
#SomosMAS
#CierreDeCampañaCochabamba",2020-10-13
"MASivo cierre de campaña en Cochabamba ✊🏽
#SomosMillones
#SomosMAS
#VamosARecuperarLaDemocracia",2020-10-13
"🎶Por nuestra Patria lucharemos ✊🏽
Otra gran composición para nuestro binomio de cara a las elecciones del 18 de octubre. 
#SomosArte
#SomosMAS",2020-10-13
Votaremos para recuperar la estabilidad económica en favor de todas y todos ✊🏽,2020-10-13
"¡Vamos Bolivia! ✋🏽🤚🏽
#VamosASalirAdelante",2020-10-13
"Cierre de Campaña en Santa Cruz ✊🏽
#SomosMillones #SomosMAS",2020-10-13
"Gran Cierre de Campaña en Santa Cruz ✊🏽
#SomosMillones #SomosMAS #VamosASalirAdelante",2020-10-13
"Somos Mayoría ✊🏽
#SomosMillones #SomosMAS",2020-10-13
"Abarrotado cierre de campaña en Santa Cruz ✊🏽
#SomosMillones #SomosMAS #VamosASalirAdelante",2020-10-13
"“Las culturas son el alma de nuestro Estado Plurinacional”, dijo Lucho Arce cuando se supo que el gobierno transitorio de Jeanine Áñez suprimió el Ministerio de Culturas. La producción, la circulación y el disfrute de la cultura tienen un lugar fundamental en la plataforma del candidato a Presidente del MAS-IPSP, cuyo primer paso es el restablecimiento del Ministerio.",2020-10-14
"El Movimiento Al Socialismo (MAS), como el partido político más grande de Bolivia, tiene su propio sistema de conteo de votos que funcionará el día de las elecciones y permitirá conocer con precisión los resultados casi de manera inmediata al conteo de votos.",2020-10-14
"🎶 Con Lucho y David, el pueblo unido está ✊🏽
#VamosARecuperarLaDemocracia",2020-10-14
"Juventudes del MAS cierran campaña con limpieza del Río Guadalquivir en Tarija ✊🏽
#SomosMillones
#SomosMAS
#VamosASalirAdelante",2020-10-14
"¡GRAN CIERRE DE CAMPAÑA NACIONAL!
#HOY Todas y todos a la ciudad de El Alto para este día HISTÓRICO. 
#VamosARecuperarLaDemocracia
#SomosMillones
#SomosMAS",2020-10-14
"¡Será el cierre MAS grande de la Historia! ✊🏽
Aún no comienza, y el pueblo continúa llegando al Gran Cierre de Campaña Nacional. Estamos en la Av. 16 de Julio de la ciudad de El Alto. ¡Qué no falte nadie hermanxs! 🇪🇪
#GranCierreDeCampaña #MASIPSP",2020-10-14
"¡Vamos a recuperar la Democracia! ✊🏽
Estamos en la ciudad de El Alto, en la Av. 16 de julio. #GranCierreDeCampaña #MASIPSP",2020-10-14
"¡Compartamos nuestro Gran Cierre de Campaña Nacional!
#Bolivia #GranCierreDeCampañaNacional",2020-10-14
"¡Somos tradición, somos identidad! ✊🏽
#GranCierreDeCampaña #MASIPSP",2020-10-14
"¡Hasta la Victoria! ✊🏽
#GranCierreDeCampaña #MASIPSP #Bolivia",2020-10-14
"¡Somos Bolivia, somos MAS! ✊🏽
#GranCierreDeCampañaNacional #MASIPSP",2020-10-14
"La Dirección Nacional del Movimiento Al Socialismo – Instrumento Político por la Soberanía de los Pueblos (MAS-IPSP) solicitó al Tribunal Supremo Electoral (TSE), con carácter de urgencia, información real y documentada que acredite la transparencia del proceso electoral que se llevará a cabo el domingo 18 de octubre próximo.",2020-10-14
Enviamos una nota al #TSE pidiendo que se presenten los documentos que acreditan la transparencia del  proceso electoral. El MAS-IPSP no cesará en exigir respeto al voto del pueblo boliviano.,2020-10-14
"¡Estamos en vivo desde El Alto! ✊🏽
MAS... MAS... MAS...
#SomosMillones #SomosBolivia #SomosMAS",2020-10-14
"¡El domingo recuperaremos la Patria! ✊🏽
#GranCierreDeCampaña #MASIPSP #Bolivia",2020-10-14
"¡El 18 haremos respetar el voto popular! 
#GranCierreDeCampaña #MASIPSP #Bolivia",2020-10-14
"🎶 Ritmo Huaycheño ✊🏽
Agradecemos a todas nuestras hermanas y hermanos artistas que nos envían sus composiciones. La presente canción es de la Agrupación Florecer Huaycheño.",2020-10-14
"🎶Es el binomio de nuestros Pueblos✊🏽
Gracias a nuestros hermanos de Inti Ayras por esta morenada. #SomosMúsica #SomosMAS",2020-10-14
